event_id,season,team,old_manager,new_manager,last_old_manager_match_date,first_new_manager_match_date,effective_change_date,games_after_change,date,opponent,is_home_schedule,match_id,match_url,merge_date,target_year,date_v15,is_home,home,away,actual_goals_for,actual_goals_against,lambda_for,lambda_against,team_win_prob,team_draw_prob,team_loss_prob,expected_points,actual_points,points_residual,goal_for_residual,goals_against_improvement,actual_home_goal,actual_away_goal,lambda_home,lambda_away
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,6,2024-09-22,東京V,False,20240922003,https://soccer-db.net/result/20240922003,2024-09-22,2024.0,2024-09-22,False,東京V,鳥栖,0.0,2.0,1.121114581655057,2.318176868082854,0.1627386042924109,0.2257714211410182,0.611489974566571,0.7139872340182509,0.0,-0.7139872340182509,-1.121114581655057,0.31817686808285384,2.0,0.0,2.318176868082854,1.121114581655057
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,7,2024-09-28,福岡,True,20240928009,https://soccer-db.net/result/20240928009,2024-09-28,2024.0,2024-09-28,True,鳥栖,福岡,0.0,0.0,0.9030960398987729,1.2121143169080093,0.2603559622631996,0.3300000000000001,0.4096440377368004,1.111067886789599,1.0,-0.11106788678959889,-0.9030960398987729,1.2121143169080093,0.0,0.0,0.9030960398987729,1.2121143169080093
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,8,2024-10-05,FC東京,False,20241005002,https://soccer-db.net/result/20241005002,2024-10-05,2024.0,2024-10-05,False,FC東京,鳥栖,1.0,1.0,1.0930949314455976,2.12504875914358,0.177484110364111,0.2438079925192606,0.5787078971166284,0.7762603236115937,1.0,0.2237396763884063,-0.09309493144559755,1.12504875914358,1.0,1.0,2.12504875914358,1.0930949314455976
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,9,2024-10-19,京都,False,20241019004,https://soccer-db.net/result/20241019004,2024-10-19,2024.0,2024-10-19,False,京都,鳥栖,0.0,2.0,1.634117272065454,1.344120911248726,0.414973524246398,0.2894856902741565,0.2955407854794455,1.5344062630133504,0.0,-1.5344062630133504,-1.634117272065454,-0.655879088751274,2.0,0.0,1.344120911248726,1.634117272065454
E005,2024,鳥栖,川井 健太,木谷 公亮,2024-08-07,2024-08-11,2024-08-11,10,2024-11-03,町田,True,20241103004,https://soccer-db.net/result/20241103004,2024-11-03,2024.0,2024-11-03,True,鳥栖,町田,2.0,1.0,0.7220700927892152,1.7471869580254027,0.1412772414752461,0.2762806071199199,0.5824421514048339,0.7001123315456583,3.0,2.2998876684543417,1.2779299072107848,0.7471869580254027,2.0,1.0,0.7220700927892152,1.7471869580254027
E006,2024,鹿島,ランコ ポポビッチ,中後 雅喜,2024-10-05,2024-10-19,2024-10-19,1,2024-10-19,福岡,True,20241019002,https://soccer-db.net/result/20241019002,2024-10-19,2024.0,2024-10-19,True,鹿島,福岡,0.0,0.0,1.0440305006229154,0.8561252985771506,0.3841492095829346,0.33,0.2858507904170654,1.482447628748804,1.0,-0.482447628748804,-1.0440305006229154,0.8561252985771506,0.0,0.0,1.0440305006229154,0.8561252985771506
E006,2024,鹿島,ランコ ポポビッチ,中後 雅喜,2024-10-05,2024-10-19,2024-10-19,2,2024-11-01,川崎F,False,20241101001,https://soccer-db.net/result/20241101001,2024-11-01,2024.0,2024-11-01,False,川崎F,鹿島,3.0,1.0,1.3867952810898558,1.6715742351324625,0.2993077573320749,0.2853187289526577,0.4153735137152672,1.1832420009488829,3.0,1.8167579990511171,1.6132047189101442,0.6715742351324625,1.0,3.0,1.6715742351324625,1.3867952810898558
E006,2024,鹿島,ランコ ポポビッチ,中後 雅喜,2024-10-05,2024-10-19,2024-10-19,3,2024-11-09,名古屋,True,20241109001,https://soccer-db.net/result/20241109001,2024-11-09,2024.0,2024-11-09,True,鹿島,名古屋,0.0,0.0,1.357067305576085,1.0188814320618813,0.411831728752233,0.3279320329970225,0.2602362382507445,1.5634272192537215,1.0,-0.5634272192537215,-1.357067305576085,1.0188814320618813,0.0,0.0,1.357067305576085,1.0188814320618813
E006,2024,鹿島,ランコ ポポビッチ,中後 雅喜,2024-10-05,2024-10-19,2024-10-19,4,2024-11-17,京都,False,20241117001,https://soccer-db.net/result/20241117001,2024-11-17,2024.0,2024-11-17,False,京都,鹿島,0.0,0.0,2.6901835123540003,0.8635549538505374,0.733629909044321,0.1743416503785811,0.0920284405770979,2.375231377511544,1.0,-1.3752313775115441,-2.6901835123540003,0.8635549538505374,0.0,0.0,0.8635549538505374,2.6901835123540003
E006,2024,鹿島,ランコ ポポビッチ,中後 雅喜,2024-10-05,2024-10-19,2024-10-19,5,2024-11-30,C大阪,False,20241130002,https://soccer-db.net/result/20241130002,2024-11-30,2024.0,2024-11-30,False,C大阪,鹿島,2.0,0.0,1.6819375254283258,1.3924212765020734,0.4166796390135441,0.2843838569392564,0.2989365040471995,1.5344227739798888,3.0,1.4655772260201112,0.31806247457167425,1.3924212765020734,0.0,2.0,1.3924212765020734,1.6819375254283258
E006,2024,鹿島,ランコ ポポビッチ,中後 雅喜,2024-10-05,2024-10-19,2024-10-19,6,2024-12-08,町田,True,20241208008,https://soccer-db.net/result/20241208008,2024-12-08,2024.0,2024-12-08,True,鹿島,町田,3.0,1.0,0.8305816638150157,1.2401769950364885,0.2355305513962656,0.33,0.4344694486037342,1.036591654188797,3.0,1.963408345811203,2.169418336184984,0.24017699503648848,3.0,1.0,0.8305816638150157,1.2401769950364885
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,1,2025-06-25,川崎F,False,20250625001,https://soccer-db.net/result/20250625001,2025-06-25,2025.0,2025-06-25,False,川崎F,新潟,1.0,3.0,0.6796568645317331,1.9340782973504984,0.1160690528910096,0.2474798592055031,0.6364510879034873,0.5956870178785322,0.0,-0.5956870178785322,0.32034313546826687,-1.0659217026495016,3.0,1.0,1.9340782973504984,0.6796568645317331
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,2,2025-06-29,町田,True,20250629001,https://soccer-db.net/result/20250629001,2025-06-29,2025.0,2025-06-29,True,新潟,町田,0.0,4.0,1.0359335134845609,2.141232411595673,0.1649399349548511,0.2400876769481908,0.5949723880969582,0.7349074818127443,0.0,-0.7349074818127443,-1.0359335134845609,-1.8587675884043269,0.0,4.0,1.0359335134845609,2.141232411595673
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,3,2025-07-05,京都,False,20250705008,https://soccer-db.net/result/20250705008,2025-07-05,2025.0,2025-07-05,False,京都,新潟,1.0,2.0,0.6555283503906156,1.4473477907674304,0.1562411138363537,0.32221126316373,0.5215476229999165,0.7909346046727911,0.0,-0.7909346046727911,0.34447164960938437,-0.5526522092325696,2.0,1.0,1.4473477907674304,0.6555283503906156
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,4,2025-07-20,広島,True,20250720005,https://soccer-db.net/result/20250720005,2025-07-20,2025.0,2025-07-20,True,新潟,広島,0.0,2.0,0.894581995053983,1.8570231542619784,0.1666320075454869,0.2675085479678176,0.5658594444866955,0.7674045706042785,0.0,-0.7674045706042785,-0.894581995053983,-0.1429768457380216,0.0,2.0,0.894581995053983,1.8570231542619784
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,5,2025-08-11,C大阪,False,20250811001,https://soccer-db.net/result/20250811001,2025-08-11,2025.0,2025-08-11,False,C大阪,新潟,1.0,3.0,0.6832749802004096,1.486628702448018,0.15887331519625,0.3158137188456802,0.5253129659580698,0.7924336644344302,0.0,-0.7924336644344302,0.31672501979959045,-1.513371297551982,3.0,1.0,1.486628702448018,0.6832749802004096
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,6,2025-08-16,川崎F,True,20250816005,https://soccer-db.net/result/20250816005,2025-08-16,2025.0,2025-08-16,True,新潟,川崎F,1.0,1.0,1.3055004851514116,2.280258516291762,0.2002590706024033,0.2354492843057671,0.5642916450918295,0.8362264961129773,1.0,0.16377350388702272,-0.3055004851514116,1.2802585162917621,1.0,1.0,1.3055004851514116,2.280258516291762
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,7,2025-08-23,鹿島,True,20250823006,https://soccer-db.net/result/20250823006,2025-08-23,2025.0,2025-08-23,True,新潟,鹿島,1.0,2.0,1.058624725790713,2.05197408997907,0.1787241538473519,0.2502740270578019,0.5710018190948463,0.7864464885998579,0.0,-0.7864464885998579,-0.058624725790713095,0.05197408997906994,1.0,2.0,1.058624725790713,2.05197408997907
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,8,2025-08-31,浦和,False,20250831005,https://soccer-db.net/result/20250831005,2025-08-31,2025.0,2025-08-31,False,浦和,新潟,0.0,1.0,0.5599941639087913,1.5412121882700776,0.1240239543316217,0.3035433904775674,0.5724326551908109,0.6756152534724327,0.0,-0.6756152534724327,-0.5599941639087913,0.5412121882700776,1.0,0.0,1.5412121882700776,0.5599941639087913
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,9,2025-09-13,清水,True,20250913006,https://soccer-db.net/result/20250913006,2025-09-13,2025.0,2025-09-13,True,新潟,清水,0.0,1.0,1.545703774321432,1.6015897311032408,0.3468893551900282,0.2836568454011408,0.3694537994088309,1.3243249109712254,0.0,-1.3243249109712254,-1.545703774321432,0.6015897311032408,0.0,1.0,1.545703774321432,1.6015897311032408
E007,2025,新潟,樹森 大介,入江 徹,2025-06-21,2025-06-25,2025-06-25,10,2025-09-20,横浜FC,False,20250920003,https://soccer-db.net/result/20250920003,2025-09-20,2025.0,2025-09-20,False,横浜FC,新潟,0.0,1.0,0.6152964491386401,0.8330128099611289,0.2662094065606154,0.33,0.4037905934393845,1.1286282196818465,0.0,-1.1286282196818465,-0.6152964491386401,-0.16698719003887108,1.0,0.0,0.8330128099611289,0.6152964491386401
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,1,2025-08-09,浦和,True,20250809001,https://soccer-db.net/result/20250809001,2025-08-09,2025.0,2025-08-09,True,横浜FC,浦和,1.0,2.0,0.6990276529809386,0.8592468721111838,0.2867925617738478,0.3300000000000002,0.3832074382261522,1.1903776853215438,0.0,-1.1903776853215438,0.3009723470190614,-1.140753127888816,1.0,2.0,0.6990276529809386,0.8592468721111838
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,2,2025-08-16,神戸,False,20250816007,https://soccer-db.net/result/20250816007,2025-08-16,2025.0,2025-08-16,False,神戸,横浜FC,1.0,0.0,0.5122552921370491,1.1368951678685637,0.1641273115737846,0.3300000000000001,0.5058726884262152,0.8223819347213541,3.0,2.177618065278646,0.4877447078629509,1.1368951678685637,0.0,1.0,1.1368951678685637,0.5122552921370491
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,3,2025-08-23,G大阪,False,20250823003,https://soccer-db.net/result/20250823003,2025-08-23,2025.0,2025-08-23,False,G大阪,横浜FC,2.0,3.0,0.5274895977361926,1.403876745497267,0.1284876357196135,0.3286501879305959,0.5428621763497905,0.7141130950894368,0.0,-0.7141130950894368,1.4725104022638074,-1.596123254502733,3.0,2.0,1.403876745497267,0.5274895977361926
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,4,2025-08-30,東京V,True,20250830001,https://soccer-db.net/result/20250830001,2025-08-30,2025.0,2025-08-30,True,横浜FC,東京V,0.0,0.0,0.6427250275948837,0.5274637359551658,0.377955012073167,0.33,0.292044987926833,1.4638650362195014,1.0,-0.46386503621950137,-0.6427250275948837,0.5274637359551658,0.0,0.0,0.6427250275948837,0.5274637359551658
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,5,2025-09-12,町田,False,20250912003,https://soccer-db.net/result/20250912003,2025-09-12,2025.0,2025-09-12,False,町田,横浜FC,1.0,1.0,0.7169741302885935,0.9659397184115314,0.2644546831780499,0.3299999999999999,0.4055453168219499,1.1233640495341497,1.0,-0.1233640495341497,0.28302586971140653,-0.03406028158846863,1.0,1.0,0.9659397184115314,0.7169741302885935
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,6,2025-09-20,新潟,True,20250920003,https://soccer-db.net/result/20250920003,2025-09-20,2025.0,2025-09-20,True,横浜FC,新潟,1.0,0.0,0.8330128099611289,0.6152964491386401,0.4037905934393845,0.33,0.2662094065606154,1.5413717803181537,3.0,1.4586282196818463,0.16698719003887108,0.6152964491386401,1.0,0.0,0.8330128099611289,0.6152964491386401
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,7,2025-09-23,岡山,False,20250923004,https://soccer-db.net/result/20250923004,2025-09-23,2025.0,2025-09-23,False,岡山,横浜FC,0.0,0.0,0.3833021747267369,1.1645232282984996,0.1196716560413783,0.33,0.5503283439586215,0.6890149681241351,1.0,0.3109850318758649,-0.3833021747267369,1.1645232282984996,0.0,0.0,1.1645232282984996,0.3833021747267369
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,8,2025-09-28,湘南,True,20250928001,https://soccer-db.net/result/20250928001,2025-09-28,2025.0,2025-09-28,True,横浜FC,湘南,1.0,0.0,0.9491437566278969,0.6932238518530444,0.4087226762535005,0.3299999999999999,0.2612773237464995,1.5561680287605015,3.0,1.4438319712394985,0.05085624337210315,0.6932238518530444,1.0,0.0,0.9491437566278969,0.6932238518530444
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,9,2025-10-04,福岡,False,20251004005,https://soccer-db.net/result/20251004005,2025-10-04,2025.0,2025-10-04,False,福岡,横浜FC,0.0,1.0,0.5011638791418678,0.8521819488802145,0.2201235525815101,0.33,0.4498764474184897,0.9903706577445304,0.0,-0.9903706577445304,-0.5011638791418678,-0.14781805111978552,1.0,0.0,0.8521819488802145,0.5011638791418678
E008,2025,横浜FC,四方田 修平,三浦 文丈,2025-07-20,2025-08-09,2025-08-09,10,2025-10-18,名古屋,True,20251018005,https://soccer-db.net/result/20251018005,2025-10-18,2025.0,2025-10-18,True,横浜FC,名古屋,2.0,2.0,1.0249852103726704,0.8212462864817667,0.3893064181797181,0.3300000000000001,0.2806935818202818,1.4979192545391546,1.0,-0.49791925453915464,0.9750147896273296,-1.1787537135182333,2.0,2.0,1.0249852103726704,0.8212462864817667
E009,2025,横浜FM,スティーブ ホーランド,パトリック キスノーボ,2025-04-16,2025-04-20,2025-04-20,8,2025-06-15,新潟,False,20250615001,https://soccer-db.net/result/20250615001,2025-06-15,2025.0,2025-06-15,False,新潟,横浜FM,0.0,1.0,1.7278182167051606,1.830191567445864,0.3480445725881589,0.2646051441720491,0.3873502832397917,1.308738861936526,0.0,-1.308738861936526,-1.7278182167051606,0.830191567445864,1.0,0.0,1.830191567445864,1.7278182167051606
E009,2025,横浜FM,スティーブ ホーランド,パトリック キスノーボ,2025-04-16,2025-04-20,2025-04-20,9,2025-06-21,岡山,True,20250621007,https://soccer-db.net/result/20250621007,2025-06-21,2025.0,2025-06-21,True,横浜FM,岡山,0.0,1.0,0.9335727181904648,0.5511247108814836,0.4517155013408699,0.33,0.21828449865913,1.68514650402261,0.0,-1.68514650402261,-0.9335727181904648,-0.4488752891185164,0.0,1.0,0.9335727181904648,0.5511247108814836
E009,2025,横浜FM,スティーブ ホーランド,パトリック キスノーボ,2025-04-16,2025-04-20,2025-04-20,10,2025-06-25,FC東京,True,20250625002,https://soccer-db.net/result/20250625002,2025-06-25,2025.0,2025-06-25,True,横浜FM,FC東京,0.0,3.0,1.3581685557355994,1.2948682858084573,0.3572574561794852,0.3128067188198488,0.3299358250006662,1.3845790873583042,0.0,-1.3845790873583042,-1.3581685557355994,-1.7051317141915427,0.0,3.0,1.3581685557355994,1.2948682858084573
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,1,2025-06-21,岡山,True,20250621007,https://soccer-db.net/result/20250621007,2025-06-21,2025.0,2025-06-21,True,横浜FM,岡山,0.0,1.0,0.9335727181904648,0.5511247108814836,0.4517155013408699,0.33,0.21828449865913,1.68514650402261,0.0,-1.68514650402261,-0.9335727181904648,-0.4488752891185164,0.0,1.0,0.9335727181904648,0.5511247108814836
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,2,2025-06-25,FC東京,True,20250625002,https://soccer-db.net/result/20250625002,2025-06-25,2025.0,2025-06-25,True,横浜FM,FC東京,0.0,3.0,1.3581685557355994,1.2948682858084573,0.3572574561794852,0.3128067188198488,0.3299358250006662,1.3845790873583042,0.0,-1.3845790873583042,-1.3581685557355994,-1.7051317141915427,0.0,3.0,1.3581685557355994,1.2948682858084573
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,3,2025-06-28,湘南,False,20250628007,https://soccer-db.net/result/20250628007,2025-06-28,2025.0,2025-06-28,False,湘南,横浜FM,1.0,1.0,1.0271422480155543,1.131568047316185,0.3098657941224937,0.33,0.3601342058775063,1.2595973823674813,1.0,-0.2595973823674813,-0.027142248015554316,0.1315680473161851,1.0,1.0,1.131568047316185,1.0271422480155543
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,4,2025-07-05,横浜FC,False,20250705009,https://soccer-db.net/result/20250705009,2025-07-05,2025.0,2025-07-05,False,横浜FC,横浜FM,1.0,0.0,0.9542589478193878,1.0559592834755902,0.309316466970593,0.3299999999999999,0.360683533029407,1.2579494009117789,3.0,1.7420505990882211,0.045741052180612196,1.0559592834755902,0.0,1.0,1.0559592834755902,0.9542589478193878
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,5,2025-07-20,名古屋,True,20250720006,https://soccer-db.net/result/20250720006,2025-07-20,2025.0,2025-07-20,True,横浜FM,名古屋,3.0,0.0,1.3415044705467756,1.160158990232664,0.3788232056296018,0.3223027414532877,0.2988740529171105,1.458772358342093,3.0,1.541227641657907,1.6584955294532244,1.160158990232664,3.0,0.0,1.3415044705467756,1.160158990232664
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,6,2025-08-09,東京V,False,20250809002,https://soccer-db.net/result/20250809002,2025-08-09,2025.0,2025-08-09,False,東京V,横浜FM,0.0,1.0,1.0031122803341654,1.2792573713286186,0.2714091431005558,0.3300000000000001,0.3985908568994439,1.1442274293016677,0.0,-1.1442274293016677,-1.0031122803341654,0.2792573713286186,1.0,0.0,1.2792573713286186,1.0031122803341654
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,7,2025-08-16,清水,False,20250816002,https://soccer-db.net/result/20250816002,2025-08-16,2025.0,2025-08-16,False,清水,横浜FM,3.0,1.0,1.4192685337185225,2.3376156052800208,0.2146170990288066,0.2333359943764003,0.5520469065947928,0.8771872914628205,3.0,2.1228127085371797,1.5807314662814775,1.3376156052800208,1.0,3.0,2.3376156052800208,1.4192685337185225
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,8,2025-08-23,町田,True,20250823008,https://soccer-db.net/result/20250823008,2025-08-23,2025.0,2025-08-23,True,横浜FM,町田,0.0,0.0,0.7963089620684137,1.6412595320989152,0.1686478998092629,0.2937133426347372,0.5376387575559999,0.7996570420625262,1.0,0.2003429579374738,-0.7963089620684137,1.6412595320989152,0.0,0.0,0.7963089620684137,1.6412595320989152
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,9,2025-08-30,神戸,False,20250830002,https://soccer-db.net/result/20250830002,2025-08-30,2025.0,2025-08-30,False,神戸,横浜FM,0.0,1.0,1.0040991355097533,1.5276926307174743,0.2316166194417914,0.3084633791887202,0.4599200013694883,1.0033132375140943,0.0,-1.0033132375140943,-1.0040991355097533,0.5276926307174743,1.0,0.0,1.5276926307174743,1.0040991355097533
E010,2025,横浜FM,パトリック キスノーボ,大島 秀夫,2025-06-15,2025-06-21,2025-06-21,10,2025-09-13,川崎F,True,20250913003,https://soccer-db.net/result/20250913003,2025-09-13,2025.0,2025-09-13,True,横浜FM,川崎F,0.0,3.0,0.9998234727898382,1.7543437530469332,0.2009847627017279,0.2819527065369699,0.517062530761302,0.8849069946421539,0.0,-0.8849069946421539,-0.9998234727898382,-1.2456562469530668,0.0,3.0,0.9998234727898382,1.7543437530469332
