match_id,year,date,home,away,actual_home_goal,actual_away_goal,lambda_home,lambda_away,split
J1_2025_202,2025,2025-06-21,川崎フロンターレ,ヴィッセル神戸,1,2,1.6314702160509442,1.4265132272424534,second_half
J1_2025_203,2025,2025-06-21,柏レイソル,京都サンガF.C.,3,3,1.0725535247837545,1.3911304228674373,second_half
J1_2025_204,2025,2025-06-21,横浜Ｆ・マリノス,ファジアーノ岡山,0,1,0.8898266657948356,0.6931676122343727,second_half
J1_2025_205,2025,2025-06-21,ＦＣ町田ゼルビア,鹿島アントラーズ,2,1,0.7405412684191093,1.6322689269968755,second_half
J1_2025_206,2025,2025-06-22,ガンバ大阪,ＦＣ東京,2,0,1.8660840678626875,0.9786295518634396,second_half
J1_2025_207,2025,2025-06-22,横浜ＦＣ,サンフレッチェ広島,0,4,0.5670474735169221,0.9390899631553395,second_half
J1_2025_208,2025,2025-06-25,川崎フロンターレ,アルビレックス新潟,3,1,1.9044763764024177,0.66387946128895,second_half
J1_2025_209,2025,2025-06-25,横浜Ｆ・マリノス,ＦＣ東京,0,3,1.3226773121516506,1.2399729969609152,second_half
J1_2025_210,2025,2025-06-28,アビスパ福岡,ヴィッセル神戸,0,0,0.7645159217694809,1.2560761128372233,second_half
J1_2025_211,2025,2025-06-28,サンフレッチェ広島,名古屋グランパス,1,2,1.6240709432885287,0.7200930412186168,second_half
J1_2025_212,2025,2025-06-28,京都サンガF.C.,ガンバ大阪,3,1,1.706562093323968,0.8812301107171043,second_half
J1_2025_213,2025,2025-06-28,清水エスパルス,柏レイソル,0,2,1.2209560221615106,1.2515069717410836,second_half
J1_2025_214,2025,2025-06-28,湘南ベルマーレ,横浜Ｆ・マリノス,1,1,1.1411704198367882,1.0509735828622464,second_half
J1_2025_215,2025,2025-06-28,鹿島アントラーズ,ファジアーノ岡山,1,2,1.4480544747184025,0.364765151848374,second_half
J1_2025_216,2025,2025-06-28,ＦＣ東京,横浜ＦＣ,2,1,0.8934622405735253,0.769394121523121,second_half
J1_2025_217,2025,2025-06-29,アルビレックス新潟,ＦＣ町田ゼルビア,0,4,1.0757245239299649,2.0960459970785865,second_half
J1_2025_218,2025,2025-06-29,東京ヴェルディ,川崎フロンターレ,1,0,0.8679947057203992,1.2998689347491492,second_half
J1_2025_219,2025,2025-07-02,ヴィッセル神戸,サンフレッチェ広島,1,0,0.8247151342800462,1.0271391316388205,second_half
J1_2025_220,2025,2025-07-05,セレッソ大阪,ガンバ大阪,0,1,1.714417525784594,0.9721128297695919,second_half
J1_2025_221,2025,2025-07-05,ファジアーノ岡山,サンフレッチェ広島,0,1,0.8259459954130097,0.7124604357875294,second_half
J1_2025_222,2025,2025-07-05,ヴィッセル神戸,湘南ベルマーレ,4,0,1.3668968125734111,0.7100990514622094,second_half
J1_2025_223,2025,2025-07-05,京都サンガF.C.,アルビレックス新潟,2,1,1.4029130080155139,0.580574356691042,second_half
J1_2025_224,2025,2025-07-05,名古屋グランパス,東京ヴェルディ,0,0,1.173492491545602,0.5685076957717293,second_half
J1_2025_225,2025,2025-07-05,川崎フロンターレ,鹿島アントラーズ,2,1,1.4028839166318445,1.263489599748279,second_half
J1_2025_226,2025,2025-07-05,柏レイソル,ＦＣ東京,1,0,1.3810063780275506,1.0014935200835346,second_half
J1_2025_227,2025,2025-07-05,横浜ＦＣ,横浜Ｆ・マリノス,0,1,1.0685929811081736,0.935685046334239,second_half
J1_2025_228,2025,2025-07-05,ＦＣ町田ゼルビア,清水エスパルス,3,0,1.056143085383707,1.3547794894985261,second_half
J1_2025_229,2025,2025-07-19,湘南ベルマーレ,セレッソ大阪,3,3,1.0709210562099314,1.1822338271594623,second_half
J1_2025_230,2025,2025-07-19,ＦＣ東京,浦和レッズ,3,2,0.8083311219200461,1.0459932033560886,second_half
J1_2025_231,2025,2025-07-20,アルビレックス新潟,サンフレッチェ広島,0,2,0.9496668950418036,1.7874081455965745,second_half
J1_2025_232,2025,2025-07-20,ガンバ大阪,川崎フロンターレ,2,1,1.282181063893271,1.362075112076457,second_half
J1_2025_233,2025,2025-07-20,ファジアーノ岡山,ヴィッセル神戸,1,2,1.037865663685618,0.901947549171303,second_half
J1_2025_234,2025,2025-07-20,東京ヴェルディ,ＦＣ町田ゼルビア,0,1,0.7766624155338457,1.218439285332568,second_half
J1_2025_235,2025,2025-07-20,横浜Ｆ・マリノス,名古屋グランパス,3,0,1.327125247356449,1.1194355054030798,second_half
J1_2025_236,2025,2025-07-20,清水エスパルス,横浜ＦＣ,2,0,1.638974525491784,0.7817753553768548,second_half
J1_2025_237,2025,2025-07-20,鹿島アントラーズ,柏レイソル,3,2,1.162764147238878,0.7033472091524793,second_half
J1_2025_238,2025,2025-07-21,アビスパ福岡,京都サンガF.C.,2,2,0.8705961380828398,1.238811267835532,second_half
J1_2025_239,2025,2025-07-23,浦和レッズ,湘南ベルマーレ,4,1,1.6161424458976408,0.6198540294902222,second_half
J1_2025_240,2025,2025-07-27,浦和レッズ,アビスパ福岡,0,0,1.1984983655785433,0.5274393316136259,second_half
J1_2025_241,2025,2025-08-09,川崎フロンターレ,アビスパ福岡,2,5,1.5958028391348942,0.6628694643723154,second_half
J1_2025_242,2025,2025-08-09,東京ヴェルディ,横浜Ｆ・マリノス,1,0,1.2920978861716448,1.0352596968998535,second_half
J1_2025_243,2025,2025-08-09,横浜ＦＣ,浦和レッズ,1,2,0.685424063421304,0.772695492309136,second_half
J1_2025_244,2025,2025-08-10,ガンバ大阪,ファジアーノ岡山,0,3,1.2554017135879747,0.5470718405882807,second_half
J1_2025_245,2025,2025-08-10,サンフレッチェ広島,清水エスパルス,0,0,1.3538051391506059,0.8258573665321216,second_half
J1_2025_246,2025,2025-08-10,名古屋グランパス,京都サンガF.C.,1,2,1.5292628532137182,1.3534914857328868,second_half
J1_2025_247,2025,2025-08-10,柏レイソル,湘南ベルマーレ,2,0,1.2423130481993068,0.7702785156098776,second_half
J1_2025_248,2025,2025-08-10,ＦＣ東京,鹿島アントラーズ,0,1,0.7225725373630485,1.425424049492652,second_half
J1_2025_249,2025,2025-08-10,ＦＣ町田ゼルビア,ヴィッセル神戸,2,0,0.8612052706991165,1.8428748564624355,second_half
J1_2025_250,2025,2025-08-11,セレッソ大阪,アルビレックス新潟,3,1,1.4093707211135083,0.640449950484919,second_half
J1_2025_251,2025,2025-08-16,アルビレックス新潟,川崎フロンターレ,1,1,1.2022252820654433,2.2361270768318144,second_half
J1_2025_252,2025,2025-08-16,サンフレッチェ広島,ガンバ大阪,1,0,1.5675733454611172,0.7935552826324216,second_half
J1_2025_253,2025,2025-08-16,ヴィッセル神戸,横浜ＦＣ,0,1,1.1018711060450421,0.6216564673698518,second_half
J1_2025_254,2025,2025-08-16,京都サンガF.C.,東京ヴェルディ,1,0,1.05017742812993,0.5167903909187859,second_half
J1_2025_255,2025,2025-08-16,浦和レッズ,名古屋グランパス,2,1,1.80261209762777,0.7275731059952778,second_half
J1_2025_256,2025,2025-08-16,清水エスパルス,横浜Ｆ・マリノス,1,3,2.3117361817796884,1.2870140398381862,second_half
J1_2025_257,2025,2025-08-16,湘南ベルマーレ,ＦＣ東京,2,2,1.115716902423683,0.9481113072795129,second_half
J1_2025_258,2025,2025-08-16,鹿島アントラーズ,アビスパ福岡,1,1,1.435907816967174,0.4270414498231039,second_half
J1_2025_259,2025,2025-08-16,ＦＣ町田ゼルビア,セレッソ大阪,3,0,1.2120402325764135,1.631583804965993,second_half
J1_2025_260,2025,2025-08-17,ファジアーノ岡山,柏レイソル,2,1,0.8220652689170818,0.6902926208028505,second_half
J1_2025_261,2025,2025-08-20,サンフレッチェ広島,ヴィッセル神戸,0,1,1.1039262931996268,1.1233944620535121,second_half
J1_2025_262,2025,2025-08-20,ＦＣ町田ゼルビア,ガンバ大阪,3,1,1.2229099312470453,1.3017894666340004,second_half
J1_2025_263,2025,2025-08-22,柏レイソル,浦和レッズ,4,2,0.9060229688910587,0.9167677076365133,second_half
J1_2025_264,2025,2025-08-23,アビスパ福岡,清水エスパルス,0,0,0.937567653048755,0.9233975649260769,second_half
J1_2025_265,2025,2025-08-23,アルビレックス新潟,鹿島アントラーズ,1,2,1.0261323460864256,2.004195726895809,second_half
J1_2025_266,2025,2025-08-23,ガンバ大阪,横浜ＦＣ,3,2,1.3531988855914925,0.6589454915207063,second_half
J1_2025_267,2025,2025-08-23,セレッソ大阪,ヴィッセル神戸,1,1,1.207337819130331,1.3761689870322218,second_half
J1_2025_268,2025,2025-08-23,ファジアーノ岡山,湘南ベルマーレ,1,0,1.3689368626336507,0.4925500977164367,second_half
J1_2025_269,2025,2025-08-23,名古屋グランパス,川崎フロンターレ,3,4,1.3529352208337546,1.356183807994746,second_half
J1_2025_270,2025,2025-08-23,東京ヴェルディ,サンフレッチェ広島,0,3,0.6856500602599575,1.039026961504532,second_half
J1_2025_271,2025,2025-08-23,横浜Ｆ・マリノス,ＦＣ町田ゼルビア,0,0,0.8131810898084654,1.6177048497631716,second_half
J1_2025_272,2025,2025-08-24,ＦＣ東京,京都サンガF.C.,0,4,0.9569055352635313,1.5872210104919562,second_half
J1_2025_273,2025,2025-08-30,ヴィッセル神戸,横浜Ｆ・マリノス,1,0,1.5541640604435965,1.0234149694774268,second_half
J1_2025_274,2025,2025-08-30,京都サンガF.C.,ファジアーノ岡山,5,0,1.1854758899358238,0.4951535990754268,second_half
J1_2025_275,2025,2025-08-30,横浜ＦＣ,東京ヴェルディ,0,0,0.6226403904566936,0.492490366431589,second_half
J1_2025_276,2025,2025-08-31,セレッソ大阪,サンフレッチェ広島,1,1,0.9608139778708742,1.08705429392108,second_half
J1_2025_277,2025,2025-08-31,名古屋グランパス,ＦＣ東京,1,1,1.9690595435734124,0.9743967425108139,second_half
J1_2025_278,2025,2025-08-31,川崎フロンターレ,ＦＣ町田ゼルビア,5,3,1.4706842047260544,1.321394054663845,second_half
J1_2025_279,2025,2025-08-31,柏レイソル,アビスパ福岡,2,1,0.9212740879265714,0.6554368707802656,second_half
J1_2025_280,2025,2025-08-31,浦和レッズ,アルビレックス新潟,1,0,1.430321947314384,0.5282429771687066,second_half
J1_2025_281,2025,2025-08-31,清水エスパルス,鹿島アントラーズ,1,1,1.3254930401958487,1.4483622394317266,second_half
J1_2025_282,2025,2025-08-31,湘南ベルマーレ,ガンバ大阪,4,5,1.0805251839180459,0.9432672343341059,second_half
J1_2025_283,2025,2025-09-12,サンフレッチェ広島,京都サンガF.C.,1,1,1.2571013110665934,1.1079533346688806,second_half
J1_2025_284,2025,2025-09-12,ヴィッセル神戸,柏レイソル,0,0,0.8208401910138186,0.9951802619388846,second_half
J1_2025_285,2025,2025-09-12,ＦＣ町田ゼルビア,横浜ＦＣ,1,1,0.9156806088057305,0.8810417627114143,second_half
J1_2025_286,2025,2025-09-13,アビスパ福岡,セレッソ大阪,2,4,1.0759618956786343,1.112063272404642,second_half
J1_2025_287,2025,2025-09-13,アルビレックス新潟,清水エスパルス,0,1,1.4634465737760822,1.6634778858007566,second_half
J1_2025_288,2025,2025-09-13,ガンバ大阪,浦和レッズ,1,0,1.2242630115728017,0.8958380188145005,second_half
J1_2025_289,2025,2025-09-13,ファジアーノ岡山,名古屋グランパス,0,1,1.5268840662751293,0.5781461237713523,second_half
J1_2025_290,2025,2025-09-13,横浜Ｆ・マリノス,川崎フロンターレ,0,3,0.9088078251611148,1.7258178598749256,second_half
J1_2025_291,2025,2025-09-13,鹿島アントラーズ,湘南ベルマーレ,3,0,1.9362826333740115,0.5018650441224681,second_half
J1_2025_292,2025,2025-09-15,ＦＣ東京,東京ヴェルディ,1,0,0.7342893724191234,0.6666812232414272,second_half
J1_2025_293,2025,2025-09-20,セレッソ大阪,柏レイソル,1,1,0.9562995710182604,1.05323119686825,second_half
J1_2025_294,2025,2025-09-20,京都サンガF.C.,清水エスパルス,0,1,1.473840148476109,0.9171010444684347,second_half
J1_2025_295,2025,2025-09-20,名古屋グランパス,湘南ベルマーレ,3,1,1.7713085200637801,0.7494375763646737,second_half
J1_2025_296,2025,2025-09-20,川崎フロンターレ,ＦＣ東京,0,1,2.392137071693493,1.012850364124046,second_half
J1_2025_297,2025,2025-09-20,東京ヴェルディ,ファジアーノ岡山,4,2,0.8498659601460037,0.5220869865044768,second_half
J1_2025_298,2025,2025-09-20,横浜Ｆ・マリノス,アビスパ福岡,2,0,0.8823625681686543,0.8115120114928959,second_half
J1_2025_299,2025,2025-09-20,横浜ＦＣ,アルビレックス新潟,1,0,0.8317740218841206,0.55327514344687,second_half
J1_2025_300,2025,2025-09-20,浦和レッズ,鹿島アントラーズ,0,1,1.0536101578132142,1.0053474263187563,second_half
J1_2025_301,2025,2025-09-23,アルビレックス新潟,名古屋グランパス,0,0,1.7556005578587803,1.450442774175571,second_half
J1_2025_302,2025,2025-09-23,ガンバ大阪,横浜Ｆ・マリノス,3,1,1.9086561604898402,1.0848028058730632,second_half
J1_2025_303,2025,2025-09-23,ファジアーノ岡山,横浜ＦＣ,0,0,1.1035156136593596,0.43120315837426626,second_half
J1_2025_304,2025,2025-09-23,ヴィッセル神戸,東京ヴェルディ,4,0,0.9055695990299626,0.5386663122427076,second_half
J1_2025_305,2025,2025-09-23,京都サンガF.C.,ＦＣ町田ゼルビア,1,1,1.083364449702771,1.1555825235688737,second_half
J1_2025_306,2025,2025-09-23,柏レイソル,サンフレッチェ広島,0,0,0.7495477075805381,1.1141871039179596,second_half
J1_2025_307,2025,2025-09-23,清水エスパルス,浦和レッズ,0,0,1.4828092971659557,1.0628255212772733,second_half
J1_2025_308,2025,2025-09-23,湘南ベルマーレ,川崎フロンターレ,1,2,0.7666059153443066,1.3195992422921472,second_half
J1_2025_309,2025,2025-09-23,鹿島アントラーズ,セレッソ大阪,3,1,2.0660309974224145,0.8136382586986625,second_half
J1_2025_310,2025,2025-09-23,ＦＣ東京,アビスパ福岡,1,0,0.8219377903863003,0.7478257647541021,second_half
J1_2025_311,2025,2025-09-27,アビスパ福岡,サンフレッチェ広島,1,2,0.608410978519723,0.9921913259330213,second_half
J1_2025_312,2025,2025-09-27,ガンバ大阪,アルビレックス新潟,4,2,1.4856644569742203,0.6414492038559189,second_half
J1_2025_313,2025,2025-09-27,ヴィッセル神戸,清水エスパルス,2,1,1.2708946093675164,0.9559222583443534,second_half
J1_2025_314,2025,2025-09-27,名古屋グランパス,鹿島アントラーズ,0,4,1.1547674241819221,1.215520272094442,second_half
J1_2025_315,2025,2025-09-27,東京ヴェルディ,浦和レッズ,0,0,0.8287860758353545,0.8549249603782704,second_half
J1_2025_316,2025,2025-09-27,ＦＣ町田ゼルビア,ファジアーノ岡山,1,0,0.8495033639430758,0.7314613195840204,second_half
J1_2025_317,2025,2025-09-28,セレッソ大阪,京都サンガF.C.,1,2,1.3748616775219444,1.357253457937748,second_half
J1_2025_318,2025,2025-09-28,川崎フロンターレ,柏レイソル,4,4,1.2922433498044568,1.091761439063574,second_half
J1_2025_319,2025,2025-09-28,横浜ＦＣ,湘南ベルマーレ,1,0,0.9398340735006927,0.6492274235626878,second_half
J1_2025_320,2025,2025-09-28,ＦＣ東京,横浜Ｆ・マリノス,2,3,1.2602081096824957,1.2666311744911531,second_half
J1_2025_321,2025,2025-10-03,湘南ベルマーレ,東京ヴェルディ,0,1,0.6649293120454054,0.5531715687469223,second_half
J1_2025_322,2025,2025-10-04,アビスパ福岡,横浜ＦＣ,1,0,0.8128751977089714,0.6005049711721249,second_half
J1_2025_323,2025,2025-10-04,アルビレックス新潟,ファジアーノ岡山,1,1,1.1771158705471076,0.8981312005963769,second_half
J1_2025_324,2025,2025-10-04,サンフレッチェ広島,ＦＣ町田ゼルビア,2,1,0.9951312298671949,1.0406119865213836,second_half
J1_2025_325,2025,2025-10-04,京都サンガF.C.,川崎フロンターレ,1,1,1.2107636315339632,1.2328113858510497,second_half
J1_2025_326,2025,2025-10-04,名古屋グランパス,セレッソ大阪,2,1,1.8900021336623278,1.2150100744771117,second_half
J1_2025_327,2025,2025-10-04,柏レイソル,横浜Ｆ・マリノス,1,0,1.4125121030142147,1.1101473265155513,second_half
J1_2025_328,2025,2025-10-04,浦和レッズ,ヴィッセル神戸,1,0,1.225285692866126,1.1350638753999902,second_half
J1_2025_329,2025,2025-10-04,清水エスパルス,ＦＣ東京,1,1,2.2601734912870186,1.1610497006735978,second_half
J1_2025_330,2025,2025-10-05,鹿島アントラーズ,ガンバ大阪,0,0,2.0845593711368986,0.6491764085917887,second_half
J1_2025_331,2025,2025-10-17,サンフレッチェ広島,ＦＣ東京,0,0,1.618627777816293,0.7976305219022327,second_half
J1_2025_332,2025,2025-10-17,ヴィッセル神戸,鹿島アントラーズ,0,0,0.8911196968222351,1.1517167266074595,second_half
J1_2025_333,2025,2025-10-18,ガンバ大阪,柏レイソル,0,5,1.0080671193162238,1.0548744865946618,second_half
J1_2025_334,2025,2025-10-18,ファジアーノ岡山,セレッソ大阪,1,2,1.4606679536173917,0.7985365956869916,second_half
J1_2025_335,2025,2025-10-18,川崎フロンターレ,清水エスパルス,5,3,2.0007610802159888,1.048693488323047,second_half
J1_2025_336,2025,2025-10-18,東京ヴェルディ,アルビレックス新潟,1,0,1.0057463173063501,0.6121541212516332,second_half
J1_2025_337,2025,2025-10-18,横浜Ｆ・マリノス,浦和レッズ,4,0,0.86775560512044,1.1350719492026446,second_half
J1_2025_338,2025,2025-10-18,横浜ＦＣ,名古屋グランパス,2,2,1.0482716266474665,0.7620510484497347,second_half
J1_2025_339,2025,2025-10-18,ＦＣ町田ゼルビア,アビスパ福岡,0,0,0.8423775086658836,0.8563435975773387,second_half
J1_2025_340,2025,2025-10-19,湘南ベルマーレ,京都サンガF.C.,1,1,0.8665174291696579,1.3169795484159839,second_half
J1_2025_341,2025,2025-10-25,セレッソ大阪,川崎フロンターレ,2,0,1.2163368667361887,1.359953263395196,second_half
J1_2025_342,2025,2025-10-25,京都サンガF.C.,鹿島アントラーズ,1,1,1.0334200622096348,1.1049440513424853,second_half
J1_2025_343,2025,2025-10-25,名古屋グランパス,ガンバ大阪,0,2,1.9069518628277458,0.9694183725006166,second_half
J1_2025_344,2025,2025-10-25,柏レイソル,横浜ＦＣ,2,0,1.0014427130724184,0.674340600679444,second_half
J1_2025_345,2025,2025-10-25,横浜Ｆ・マリノス,サンフレッチェ広島,3,0,0.7178893327111625,1.379501609061953,second_half
J1_2025_346,2025,2025-10-25,浦和レッズ,ＦＣ町田ゼルビア,0,0,1.1045303169167764,1.0514214856013595,second_half
J1_2025_347,2025,2025-10-25,清水エスパルス,東京ヴェルディ,1,0,1.3469864993530805,0.6774095819589397,second_half
J1_2025_348,2025,2025-10-25,ＦＣ東京,ファジアーノ岡山,3,1,0.8288907416235953,0.6387688566289109,second_half
J1_2025_349,2025,2025-10-26,アビスパ福岡,湘南ベルマーレ,1,0,1.0083906463039194,0.685938348283879,second_half
J1_2025_350,2025,2025-10-26,アルビレックス新潟,ヴィッセル神戸,2,2,1.1933306387785856,2.262790065679423,second_half
J1_2025_351,2025,2025-11-08,川崎フロンターレ,ファジアーノ岡山,1,1,1.609302083791387,0.5662019013085893,second_half
J1_2025_352,2025,2025-11-08,東京ヴェルディ,アビスパ福岡,0,0,0.8427370633175053,0.6112228169847879,second_half
J1_2025_353,2025,2025-11-08,柏レイソル,名古屋グランパス,1,0,1.3856504637999807,0.9041385639529044,second_half
J1_2025_354,2025,2025-11-08,湘南ベルマーレ,アルビレックス新潟,5,2,0.8882670264018407,0.6214458188629306,second_half
J1_2025_355,2025,2025-11-08,鹿島アントラーズ,横浜ＦＣ,2,1,1.5608595083595926,0.43935793152118013,second_half
J1_2025_356,2025,2025-11-09,ガンバ大阪,ヴィッセル神戸,1,1,1.2726948691154492,1.3783161360769147,second_half
J1_2025_357,2025,2025-11-09,サンフレッチェ広島,浦和レッズ,3,0,1.0619168514494715,0.730151409311398,second_half
J1_2025_358,2025,2025-11-09,京都サンガF.C.,横浜Ｆ・マリノス,0,3,1.8023440910968813,0.9818527911024696,second_half
J1_2025_359,2025,2025-11-09,清水エスパルス,セレッソ大阪,1,4,2.1694279052766667,1.447754309658317,second_half
J1_2025_360,2025,2025-11-09,ＦＣ町田ゼルビア,ＦＣ東京,0,1,1.262738990947572,1.308474701641012,second_half
J1_2025_361,2025,2025-11-30,アビスパ福岡,ガンバ大阪,1,0,1.0856112301419367,0.8872803528943299,second_half
J1_2025_362,2025,2025-11-30,アルビレックス新潟,柏レイソル,1,3,0.9452048630174804,1.7317939232715198,second_half
J1_2025_363,2025,2025-11-30,ファジアーノ岡山,浦和レッズ,0,1,0.9983701308663786,0.586221755934754,second_half
J1_2025_364,2025,2025-11-30,ヴィッセル神戸,ＦＣ東京,0,0,1.5194988243949956,0.9232499469283493,second_half
J1_2025_365,2025,2025-11-30,川崎フロンターレ,サンフレッチェ広島,1,2,1.2983436476717771,1.1268218827931038,second_half
J1_2025_366,2025,2025-11-30,東京ヴェルディ,鹿島アントラーズ,0,1,0.7408573559867839,1.1650463837859946,second_half
J1_2025_367,2025,2025-11-30,横浜Ｆ・マリノス,セレッソ大阪,3,1,1.2695720402526112,1.5461665845730894,second_half
J1_2025_368,2025,2025-11-30,横浜ＦＣ,京都サンガF.C.,0,1,0.8114076799773926,1.1725109839819567,second_half
J1_2025_369,2025,2025-11-30,湘南ベルマーレ,清水エスパルス,1,0,0.9331751852029614,0.9816634217329514,second_half
J1_2025_370,2025,2025-11-30,ＦＣ町田ゼルビア,名古屋グランパス,3,1,1.2669853639371942,1.181278175031759,second_half
J1_2025_371,2025,2025-12-06,ガンバ大阪,東京ヴェルディ,4,1,1.112122611719331,0.5709773106490343,second_half
J1_2025_372,2025,2025-12-06,サンフレッチェ広島,湘南ベルマーレ,2,1,1.4560703270835391,0.613481407612839,second_half
J1_2025_373,2025,2025-12-06,セレッソ大阪,横浜ＦＣ,1,3,1.283707690685617,0.6579189823290991,second_half
J1_2025_374,2025,2025-12-06,京都サンガF.C.,ヴィッセル神戸,2,0,1.2018058174138897,1.2475111033101856,second_half
J1_2025_375,2025,2025-12-06,名古屋グランパス,アビスパ福岡,1,0,1.3135663701058715,0.6377031293787121,second_half
J1_2025_376,2025,2025-12-06,柏レイソル,ＦＣ町田ゼルビア,1,0,0.8490417588625935,1.3065775854928487,second_half
J1_2025_377,2025,2025-12-06,浦和レッズ,川崎フロンターレ,4,0,1.2344185172555924,1.121689150139286,second_half
J1_2025_378,2025,2025-12-06,清水エスパルス,ファジアーノ岡山,1,2,1.5205240336346013,0.6490480443314999,second_half
J1_2025_379,2025,2025-12-06,鹿島アントラーズ,横浜Ｆ・マリノス,2,1,2.2015567319858347,0.7233021896801073,second_half
J1_2025_380,2025,2025-12-06,ＦＣ東京,アルビレックス新潟,1,1,0.9809238749767574,0.7489652073701484,second_half
