year,team,elo,last_division,matches,last_match_date
2007,横浜フリューゲルス,1522.2671967481022,J1,228,1998-11-14
2007,清水エスパルス,1633.8386462088376,J1,510,2007-12-01
2007,鹿島アントラーズ,1681.4648147564421,J1,510,2007-12-01
2007,名古屋グランパス,1554.3105162778936,J1,510,2007-12-01
2007,湘南ベルマーレ,1457.1916286066994,J2,578,2007-12-01
2007,ジュビロ磐田,1568.029437669275,J1,474,2007-12-01
2007,セレッソ大阪,1517.9346713768334,J2,458,2007-12-01
2007,柏レイソル,1535.5208424583186,J1,444,2007-12-01
2007,アビスパ福岡,1461.8658423639192,J2,444,2007-12-01
2007,京都サンガF.C.,1506.0914975382263,J2,430,2007-12-01
2007,ヴィッセル神戸,1556.039242841017,J1,362,2007-12-01
2007,北海道コンサドーレ札幌,1499.1921633439342,J2,398,2007-12-01
2007,ベガルタ仙台,1504.657057768767,J2,364,2007-12-01
2007,モンテディオ山形,1402.1896438933036,J2,392,2007-11-25
2007,ヴァンフォーレ甲府,1427.4498617444017,J1,364,2007-12-01
2007,大宮アルディージャ,1491.5489883501343,J1,354,2007-12-01
2007,大分トリニータ,1511.4959908854562,J1,326,2007-12-01
2007,川崎フロンターレ,1633.855835427242,J1,344,2007-12-01
2007,アルビレックス新潟,1535.9962251675818,J1,340,2007-12-01
2007,ＦＣ東京,1530.8858532919241,J1,288,2007-12-01
2007,サガン鳥栖,1472.7413480659054,J2,392,2007-12-01
2007,水戸ホーリーホック,1313.26548216305,J2,356,2007-12-01
2007,横浜ＦＣ,1396.250658380743,J1,302,2007-12-01
2007,ザスパ群馬,1339.9376079086367,J2,140,2007-12-01
2007,徳島ヴォルティス,1289.587615095045,J2,140,2007-12-01
2007,愛媛ＦＣ,1362.7660614205358,J2,96,2007-12-01
2008,東京ヴェルディ,1499.772627094812,J1,572,2008-12-06
2008,横浜Ｆ・マリノス,1605.1703893016681,J1,544,2008-12-06
2008,ガンバ大阪,1591.9100558797218,J1,544,2008-12-06
2008,浦和レッズ,1618.7761947910703,J1,554,2008-12-06
2008,サンフレッチェ広島,1626.5229348034447,J2,566,2008-12-06
2008,ジェフユナイテッド千葉,1516.5770378415386,J1,544,2008-12-06
2008,横浜フリューゲルス,1518.9271172358867,J1,228,1998-11-14
2008,清水エスパルス,1634.2316657549848,J1,544,2008-12-06
2008,鹿島アントラーズ,1675.164502430212,J1,544,2008-12-06
2008,名古屋グランパス,1596.9057559418277,J1,544,2008-12-06
2008,湘南ベルマーレ,1485.7222972040454,J2,620,2008-12-06
2008,ジュビロ磐田,1517.9113938504313,J1,508,2008-12-06
2008,セレッソ大阪,1529.2873161038583,J2,500,2008-12-06
2008,柏レイソル,1546.9982534109413,J1,478,2008-12-06
2008,アビスパ福岡,1443.681368940205,J2,486,2008-12-06
2008,京都サンガF.C.,1505.2140795976172,J1,464,2008-12-06
2008,ヴィッセル神戸,1561.425668851034,J1,396,2008-12-06
2008,北海道コンサドーレ札幌,1408.5480401473044,J1,432,2008-12-06
2008,ベガルタ仙台,1510.904401081181,J2,406,2008-12-06
2008,モンテディオ山形,1513.3075700498223,J2,434,2008-12-06
2008,ヴァンフォーレ甲府,1469.5501577579103,J2,406,2008-12-06
2008,大宮アルディージャ,1500.4307591448342,J1,388,2008-12-06
2008,大分トリニータ,1577.942634138647,J1,360,2008-12-06
2008,川崎フロンターレ,1661.2448060725712,J1,378,2008-12-06
2008,アルビレックス新潟,1514.0228240808306,J1,374,2008-12-06
2008,ＦＣ東京,1569.8003984656812,J1,322,2008-12-06
2008,サガン鳥栖,1448.0364238985012,J2,434,2008-12-06
2008,水戸ホーリーホック,1348.9309489420575,J2,398,2008-12-06
2008,横浜ＦＣ,1406.0924060559137,J2,344,2008-12-06
2008,ザスパ群馬,1384.10543524792,J2,182,2008-12-06
2008,徳島ヴォルティス,1293.6583585701446,J2,182,2008-12-06
2008,愛媛ＦＣ,1330.826587424879,J2,138,2008-12-06
2008,ロアッソ熊本,1397.856431151846,J2,42,2008-11-30
2008,ＦＣ岐阜,1387.502526687502,J2,42,2008-12-06
2009,東京ヴェルディ,1464.935263382547,J2,623,2009-12-05
2009,横浜Ｆ・マリノス,1592.1129812035565,J1,578,2009-12-05
2009,ガンバ大阪,1629.384042070112,J1,578,2009-12-05
2009,浦和レッズ,1570.1847601559623,J1,588,2009-12-05
2009,サンフレッチェ広島,1625.4170279935238,J1,600,2009-12-05
2009,ジェフユナイテッド千葉,1450.5254637796133,J1,578,2009-12-05
2009,横浜フリューゲルス,1516.0880496505038,J1,228,1998-11-14
2009,清水エスパルス,1589.223122978674,J1,578,2009-12-05
2009,鹿島アントラーズ,1666.8424672441329,J1,578,2009-12-05
2009,名古屋グランパス,1596.403215491779,J1,578,2009-12-05
2009,湘南ベルマーレ,1539.8851246931185,J2,671,2009-12-05
2009,ジュビロ磐田,1509.456223315763,J1,542,2009-12-05
2009,セレッソ大阪,1588.3023961695294,J2,551,2009-12-05
2009,柏レイソル,1516.0442971781717,J1,512,2009-12-05
2009,アビスパ福岡,1438.7349381750973,J2,537,2009-12-05
2009,京都サンガF.C.,1500.2005937055849,J1,498,2009-12-05
2009,ヴィッセル神戸,1529.3569913588026,J1,430,2009-12-05
2009,北海道コンサドーレ札幌,1487.2661694936219,J2,483,2009-12-05
2009,ベガルタ仙台,1604.3174816171922,J2,457,2009-12-05
2009,モンテディオ山形,1506.7243868069343,J1,468,2009-12-05
2009,ヴァンフォーレ甲府,1538.4372904800518,J2,457,2009-12-05
2009,大宮アルディージャ,1517.226781664755,J1,422,2009-12-05
2009,大分トリニータ,1509.2370247731074,J1,394,2009-12-05
2009,川崎フロンターレ,1672.5185723958593,J1,412,2009-12-05
2009,アルビレックス新潟,1562.974645139437,J1,408,2009-12-05
2009,ＦＣ東京,1589.6907884900775,J1,356,2009-12-05
2009,サガン鳥栖,1521.98340267341,J2,485,2009-12-05
2009,水戸ホーリーホック,1385.5412224224829,J2,449,2009-12-05
2009,横浜ＦＣ,1366.578879571705,J2,395,2009-12-05
2009,ザスパ群馬,1408.4392703633823,J2,233,2009-12-05
2009,徳島ヴォルティス,1434.7419476551918,J2,233,2009-12-05
2009,愛媛ＦＣ,1331.3498382130895,J2,189,2009-12-05
2009,ロアッソ熊本,1405.8611962177004,J2,93,2009-12-05
2009,ＦＣ岐阜,1414.3892033734749,J2,93,2009-12-05
2009,カターレ富山,1419.9246742908308,J2,51,2009-12-05
2009,ファジアーノ岡山,1323.7108268012921,J2,51,2009-12-05
2009,栃木ＳＣ,1343.4049017681502,J2,51,2009-12-05
2010,東京ヴェルディ,1496.7070606936365,J2,659,2010-12-04
2010,横浜Ｆ・マリノス,1576.6197427655354,J1,612,2010-12-04
2010,ガンバ大阪,1661.0293461528238,J1,612,2010-12-04
2010,浦和レッズ,1574.4493562338027,J1,622,2010-12-04
2010,サンフレッチェ広島,1603.1944981422562,J1,634,2010-12-04
2010,ジェフユナイテッド千葉,1497.1837445222345,J2,614,2010-12-04
2010,横浜フリューゲルス,1513.6748422029282,J1,228,1998-11-14
2010,清水エスパルス,1586.6899585591614,J1,612,2010-12-04
2010,鹿島アントラーズ,1660.0182202739425,J1,612,2010-12-04
2010,名古屋グランパス,1651.402887209891,J1,612,2010-12-04
2010,湘南ベルマーレ,1390.1106584817965,J1,705,2010-12-04
2010,ジュビロ磐田,1522.904724806708,J1,576,2010-12-04
2010,セレッソ大阪,1650.2594456003128,J1,585,2010-12-04
2010,柏レイソル,1609.265315189072,J2,548,2010-12-04
2010,アビスパ福岡,1530.2749056020932,J2,573,2010-12-04
2010,京都サンガF.C.,1425.9244198764832,J1,532,2010-12-04
2010,ヴィッセル神戸,1541.008054312341,J1,464,2010-12-04
2010,北海道コンサドーレ札幌,1471.1734628529136,J2,519,2010-12-04
2010,ベガルタ仙台,1552.9518186448333,J1,491,2010-12-04
2010,モンテディオ山形,1507.1640039933984,J1,502,2010-12-04
2010,ヴァンフォーレ甲府,1558.6159654885364,J2,493,2010-12-04
2010,大宮アルディージャ,1536.7990753606034,J1,456,2010-12-04
2010,大分トリニータ,1437.1557555638074,J2,430,2010-12-04
2010,川崎フロンターレ,1630.3286050935178,J1,446,2010-12-04
2010,アルビレックス新潟,1574.50101842335,J1,442,2010-12-04
2010,ＦＣ東京,1536.3325281898174,J1,390,2010-12-04
2010,サガン鳥栖,1472.379120057252,J2,521,2010-12-04
2010,水戸ホーリーホック,1376.7761050985594,J2,485,2010-12-04
2010,横浜ＦＣ,1453.9188332629299,J2,431,2010-12-04
2010,ザスパ群馬,1426.1910926842543,J2,269,2010-12-04
2010,徳島ヴォルティス,1457.0960071154766,J2,269,2010-12-04
2010,愛媛ＦＣ,1415.6000702115687,J2,225,2010-12-04
2010,ロアッソ熊本,1432.8054627509032,J2,129,2010-12-04
2010,ＦＣ岐阜,1409.3292468506081,J2,129,2010-12-04
2010,カターレ富山,1335.8166023845247,J2,87,2010-12-04
2010,ファジアーノ岡山,1330.7937933066294,J2,87,2010-12-04
2010,栃木ＳＣ,1420.976542335701,J2,87,2010-12-04
2010,ギラヴァンツ北九州,1314.8808530502815,J2,36,2010-11-28
2011,東京ヴェルディ,1520.456344899458,J2,697,2011-12-03
2011,横浜Ｆ・マリノス,1578.7136404755533,J1,646,2011-12-03
2011,ガンバ大阪,1698.516912487505,J1,646,2011-12-03
2011,浦和レッズ,1531.8384972882693,J1,656,2011-12-03
2011,サンフレッチェ広島,1585.0495879959376,J1,668,2011-12-03
2011,ジェフユナイテッド千葉,1472.0732416589588,J2,652,2011-12-03
2011,横浜フリューゲルス,1511.623615872489,J1,228,1998-11-14
2011,清水エスパルス,1557.6080409645672,J1,646,2011-12-03
2011,鹿島アントラーズ,1632.363310408001,J1,646,2011-12-03
2011,名古屋グランパス,1703.467475336511,J1,646,2011-12-03
2011,湘南ベルマーレ,1403.9581828877492,J2,743,2011-12-03
2011,ジュビロ磐田,1556.2821295136675,J1,610,2011-12-03
2011,セレッソ大阪,1603.7583194031804,J1,619,2011-12-03
2011,柏レイソル,1672.1475296688657,J1,582,2011-12-03
2011,アビスパ福岡,1444.4449592294068,J1,607,2011-12-03
2011,京都サンガF.C.,1481.091211404867,J2,570,2011-12-03
2011,ヴィッセル神戸,1565.0339479011466,J1,498,2011-12-03
2011,北海道コンサドーレ札幌,1524.704268290916,J2,557,2011-12-03
2011,ベガルタ仙台,1611.7397589232507,J1,525,2011-12-03
2011,モンテディオ山形,1413.7146091775019,J1,536,2011-12-03
2011,ヴァンフォーレ甲府,1501.3241750003833,J1,527,2011-12-03
2011,大宮アルディージャ,1532.1299730351386,J1,490,2011-12-03
2011,大分トリニータ,1432.1400222169336,J2,468,2011-12-03
2011,川崎フロンターレ,1573.1376971233083,J1,480,2011-12-03
2011,アルビレックス新潟,1537.0848366421585,J1,476,2011-12-03
2011,ＦＣ東京,1597.3429545756862,J2,428,2011-12-03
2011,サガン鳥栖,1554.2094076664757,J2,559,2011-12-03
2011,水戸ホーリーホック,1389.0014726253742,J2,523,2011-12-03
2011,横浜ＦＣ,1414.8340366260945,J2,469,2011-12-03
2011,ザスパ群馬,1455.908138752887,J2,307,2011-12-03
2011,徳島ヴォルティス,1482.0683009760382,J2,307,2011-12-03
2011,愛媛ＦＣ,1399.7298742409864,J2,263,2011-12-03
2011,ロアッソ熊本,1416.6615404425202,J2,167,2011-12-03
2011,ＦＣ岐阜,1307.9802570716042,J2,167,2011-12-03
2011,カターレ富山,1359.2878134160994,J2,125,2011-12-03
2011,ファジアーノ岡山,1387.4845501794387,J2,125,2011-12-03
2011,栃木ＳＣ,1440.2558015075076,J2,125,2011-12-03
2011,ギラヴァンツ北九州,1420.6476994700126,J2,74,2011-12-03
2011,ガイナーレ鳥取,1351.1435364863637,J2,38,2011-12-03
2012,東京ヴェルディ,1496.0499174426645,J2,739,2012-11-11
2012,横浜Ｆ・マリノス,1613.235465241864,J1,680,2012-12-01
2012,ガンバ大阪,1616.3046734881357,J1,680,2012-12-01
2012,浦和レッズ,1575.895833976659,J1,690,2012-12-01
2012,サンフレッチェ広島,1660.7298508534702,J1,702,2012-12-01
2012,ジェフユナイテッド千葉,1523.5317781160109,J2,694,2012-11-11
2012,横浜フリューゲルス,1509.8800734916156,J1,228,1998-11-14
2012,清水エスパルス,1556.3141745939083,J1,680,2012-12-01
2012,鹿島アントラーズ,1603.7163122724032,J1,680,2012-12-01
2012,名古屋グランパス,1622.927613162256,J1,680,2012-12-01
2012,湘南ベルマーレ,1510.5705034558714,J2,785,2012-11-11
2012,ジュビロ磐田,1552.666895616501,J1,644,2012-12-01
2012,セレッソ大阪,1560.6040176606664,J1,653,2012-12-01
2012,柏レイソル,1613.893228574602,J1,616,2012-12-01
2012,アビスパ福岡,1367.1253581377994,J2,649,2012-11-11
2012,京都サンガF.C.,1513.2798753401648,J2,612,2012-11-11
2012,ヴィッセル神戸,1531.7811859115827,J1,532,2012-12-01
2012,北海道コンサドーレ札幌,1377.988356331375,J1,591,2012-12-01
2012,ベガルタ仙台,1617.7911074788958,J1,559,2012-12-01
2012,モンテディオ山形,1418.5669179583538,J2,578,2012-11-11
2012,ヴァンフォーレ甲府,1569.1145113417967,J2,569,2012-11-11
2012,大宮アルディージャ,1560.5337666349599,J1,524,2012-12-01
2012,大分トリニータ,1495.3149847244383,J2,510,2012-11-11
2012,川崎フロンターレ,1581.104864380996,J1,514,2012-12-01
2012,アルビレックス新潟,1544.134386577032,J1,510,2012-12-01
2012,ＦＣ東京,1585.8881902276826,J1,462,2012-12-01
2012,サガン鳥栖,1597.3491215621275,J1,593,2012-12-01
2012,水戸ホーリーホック,1415.6693235572363,J2,565,2012-11-11
2012,横浜ＦＣ,1503.3757685926764,J2,511,2012-11-11
2012,ザスパ群馬,1400.9729044118624,J2,349,2012-11-11
2012,徳島ヴォルティス,1438.6556049023147,J2,349,2012-11-11
2012,愛媛ＦＣ,1425.0452688994944,J2,305,2012-11-11
2012,ロアッソ熊本,1429.7893124204475,J2,209,2012-11-11
2012,ＦＣ岐阜,1326.0427716296783,J2,209,2012-11-11
2012,カターレ富山,1358.8903842846912,J2,167,2012-11-11
2012,ファジアーノ岡山,1463.573542825345,J2,167,2012-11-11
2012,栃木ＳＣ,1443.8833097725865,J2,167,2012-11-11
2012,ギラヴァンツ北九州,1476.0663407245918,J2,116,2012-11-11
2012,ガイナーレ鳥取,1316.726960332914,J2,80,2012-11-11
2012,ＦＣ町田ゼルビア,1357.4752077733756,J2,42,2012-11-11
2012,松本山雅ＦＣ,1470.3543563853432,J2,42,2012-11-11
2013,東京ヴェルディ,1443.2405985383873,J2,781,2013-11-24
2013,横浜Ｆ・マリノス,1633.628304343784,J1,714,2013-12-07
2013,ガンバ大阪,1629.5582374553246,J2,722,2013-11-24
2013,浦和レッズ,1586.3123809106935,J1,724,2013-12-07
2013,サンフレッチェ広島,1666.1746388343915,J1,736,2013-12-07
2013,ジェフユナイテッド千葉,1508.5370466078255,J2,736,2013-11-24
2013,横浜フリューゲルス,1508.3980624678732,J1,228,1998-11-14
2013,清水エスパルス,1551.358586681873,J1,714,2013-12-07
2013,鹿島アントラーズ,1611.2657278775082,J1,714,2013-12-07
2013,名古屋グランパス,1579.139236728856,J1,714,2013-12-07
2013,湘南ベルマーレ,1439.3097881165813,J1,819,2013-12-07
2013,ジュビロ磐田,1480.0625612800068,J1,678,2013-12-07
2013,セレッソ大阪,1631.98076818609,J1,687,2013-12-07
2013,柏レイソル,1580.447750247623,J1,650,2013-12-07
2013,アビスパ福岡,1411.290662650756,J2,691,2013-11-24
2013,京都サンガF.C.,1529.6486328538022,J2,654,2013-11-24
2013,ヴィッセル神戸,1580.5200859459162,J2,574,2013-11-24
2013,北海道コンサドーレ札幌,1463.5325162819606,J2,633,2013-11-24
2013,ベガルタ仙台,1578.05638360648,J1,593,2013-12-07
2013,モンテディオ山形,1470.4584197743707,J2,620,2013-11-24
2013,ヴァンフォーレ甲府,1535.9510532566276,J1,603,2013-12-07
2013,大宮アルディージャ,1523.0014790433988,J1,558,2013-12-07
2013,大分トリニータ,1402.2484989041889,J1,544,2013-12-07
2013,川崎フロンターレ,1637.7913337013997,J1,548,2013-12-07
2013,アルビレックス新潟,1594.4062865620313,J1,544,2013-12-07
2013,ＦＣ東京,1608.0519209166093,J1,496,2013-12-07
2013,サガン鳥栖,1569.3304048875682,J1,627,2013-12-07
2013,水戸ホーリーホック,1429.15037389491,J2,607,2013-11-24
2013,横浜ＦＣ,1491.060583934224,J2,553,2013-11-24
2013,ザスパ群馬,1396.890713808343,J2,391,2013-11-24
2013,徳島ヴォルティス,1482.8882786798713,J2,391,2013-11-24
2013,愛媛ＦＣ,1413.6930993311082,J2,347,2013-11-24
2013,ロアッソ熊本,1377.8998799369006,J2,251,2013-11-24
2013,ＦＣ岐阜,1325.5145705460495,J2,251,2013-11-24
2013,カターレ富山,1384.448937214697,J2,209,2013-11-24
2013,ファジアーノ岡山,1453.2105011210228,J2,209,2013-11-24
2013,栃木ＳＣ,1484.1780772644674,J2,209,2013-11-24
2013,ギラヴァンツ北九州,1432.7633752114175,J2,158,2013-11-24
2013,ガイナーレ鳥取,1306.0943985667502,J2,122,2013-11-24
2013,ＦＣ町田ゼルビア,1378.8539266073692,J2,42,2012-11-11
2013,松本山雅ＦＣ,1486.5168431081029,J2,84,2013-11-24
2013,Ｖ・ファーレン長崎,1490.526992019271,J2,42,2013-11-24
2014,東京ヴェルディ,1411.876947388236,J2,823,2014-11-23
2014,横浜Ｆ・マリノス,1614.9532623642658,J1,748,2014-12-06
2014,ガンバ大阪,1681.34534493389,J1,756,2014-12-06
2014,浦和レッズ,1627.3868425196877,J1,758,2014-12-06
2014,サンフレッチェ広島,1619.743052542786,J1,770,2014-12-06
2014,ジェフユナイテッド千葉,1526.1091824890045,J2,778,2014-11-23
2014,横浜フリューゲルス,1507.1383530976923,J1,228,1998-11-14
2014,清水エスパルス,1503.707853995002,J1,748,2014-12-06
2014,鹿島アントラーズ,1654.5859235647283,J1,748,2014-12-06
2014,名古屋グランパス,1582.1785831383966,J1,748,2014-12-06
2014,湘南ベルマーレ,1616.0032899496935,J2,861,2014-11-23
2014,ジュビロ磐田,1489.1367269696932,J2,720,2014-11-23
2014,セレッソ大阪,1524.85024607095,J1,721,2014-12-06
2014,柏レイソル,1625.4956875841988,J1,684,2014-12-08
2014,アビスパ福岡,1405.3107323643223,J2,733,2014-11-23
2014,京都サンガF.C.,1494.9341984122398,J2,696,2014-11-23
2014,ヴィッセル神戸,1553.1538018864146,J1,608,2014-12-06
2014,北海道コンサドーレ札幌,1467.3781397296982,J2,675,2014-11-23
2014,ベガルタ仙台,1538.1158800804212,J1,627,2014-12-06
2014,モンテディオ山形,1500.7113252187435,J2,662,2014-11-23
2014,ヴァンフォーレ甲府,1560.8646873770963,J1,637,2014-12-06
2014,大宮アルディージャ,1500.6769857308086,J1,592,2014-12-06
2014,大分トリニータ,1453.4276419719836,J2,586,2014-11-23
2014,川崎フロンターレ,1615.0402302569553,J1,582,2014-12-06
2014,アルビレックス新潟,1561.557682642815,J1,578,2014-12-08
2014,ＦＣ東京,1610.2517108738025,J1,530,2014-12-06
2014,サガン鳥栖,1589.9358066377813,J1,661,2014-12-06
2014,水戸ホーリーホック,1439.6532728883094,J2,649,2014-11-23
2014,横浜ＦＣ,1475.2328852567337,J2,595,2014-11-23
2014,ザスパ群馬,1413.139268802786,J2,433,2014-11-23
2014,徳島ヴォルティス,1379.0398469861384,J1,425,2014-12-06
2014,愛媛ＦＣ,1418.2720232339589,J2,389,2014-11-23
2014,ロアッソ熊本,1422.6558584297813,J2,293,2014-11-23
2014,ＦＣ岐阜,1388.8949764211309,J2,293,2014-11-23
2014,カターレ富山,1294.4977778585007,J2,251,2014-11-23
2014,ファジアーノ岡山,1467.2389294775146,J2,251,2014-11-23
2014,栃木ＳＣ,1441.1842923852903,J2,251,2014-11-23
2014,ギラヴァンツ北九州,1458.0853501793565,J2,200,2014-11-23
2014,ガイナーレ鳥取,1401.4076575228987,J3,155,2014-11-23
2014,ＦＣ町田ゼルビア,1496.3243725375773,J3,75,2014-11-23
2014,松本山雅ＦＣ,1567.0295746261752,J2,126,2014-11-23
2014,Ｖ・ファーレン長崎,1459.3099406398258,J2,84,2014-11-23
2014,カマタマーレ讃岐,1381.9729368456562,J2,42,2014-11-23
2014,いわてグルージャ盛岡,1386.2123027084062,J3,33,2014-11-23
2014,横浜スポーツ&カルチャークラブ,1309.5469015586693,J3,33,2014-11-23
2014,ブラウブリッツ秋田,1335.9142802385559,J3,33,2014-11-23
2014,ＡＣ長野パルセイロ,1502.7218478982982,J3,33,2014-11-23
2014,福島ユナイテッドＦＣ,1362.4489686892061,J3,33,2014-11-23
2014,ＦＣ琉球,1338.0646671185032,J3,33,2014-11-23
2014,Ｊリーグ・アンダー22選抜,1358.0884493698766,J3,33,2014-11-23
2014,藤枝ＭＹＦＣ,1336.768008716661,J3,33,2014-11-23
2014,ＳＣ相模原,1383.3491913586267,J3,33,2014-11-23
2014,ツエーゲン金沢,1521.3594286807222,J3,33,2014-11-23
2015,東京ヴェルディ,1436.9661811087544,J2,865,2015-11-23
2015,横浜Ｆ・マリノス,1636.5163530486986,J1,782,2015-11-22
2015,ガンバ大阪,1672.403353011473,J1,790,2015-11-22
2015,浦和レッズ,1683.060815228655,J1,792,2015-11-22
2015,サンフレッチェ広島,1711.340662354122,J1,804,2015-11-22
2015,ジェフユナイテッド千葉,1466.1492559914047,J2,820,2015-11-23
2015,横浜フリューゲルス,1506.0676001330385,J1,228,1998-11-14
2015,清水エスパルス,1450.8576137922728,J1,782,2015-11-22
2015,鹿島アントラーズ,1667.0367270734096,J1,782,2015-11-22
2015,名古屋グランパス,1562.6666550709058,J1,782,2015-11-22
2015,湘南ベルマーレ,1586.8185361734215,J1,895,2015-11-22
2015,ジュビロ磐田,1573.954431956523,J2,762,2015-11-23
2015,セレッソ大阪,1513.5924735968642,J2,763,2015-11-23
2015,柏レイソル,1594.7487140126234,J1,718,2015-11-22
2015,アビスパ福岡,1553.144134494536,J2,775,2015-11-23
2015,京都サンガF.C.,1462.7397458884604,J2,738,2015-11-23
2015,ヴィッセル神戸,1531.249043382776,J1,642,2015-11-22
2015,北海道コンサドーレ札幌,1468.0378792608665,J2,717,2015-11-23
2015,ベガルタ仙台,1519.7762227059811,J1,661,2015-11-22
2015,モンテディオ山形,1447.3017645715527,J1,696,2015-11-22
